# ofcuda_matrix cell onion n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/onion_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/onion_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/onion (512x512, land 210555 from BYTES)
# engine land from manifest 210555
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0x0544019e73d55172 engine_boundary0_hash 0x0544019e73d55172 match yes
per-player owned sets match: yes
engine boundary0 owned_total 15655, port plane owned 15655
BOT 327 sid=329 id=dhvz0u2j spawn_tile=-1 n_owned=0
BOT 328 sid=330 id=87uy1srx spawn_tile=-1 n_owned=0
BOT 329 sid=331 id=26wgkglj spawn_tile=-1 n_owned=0
BOT 330 sid=332 id=s4otxlhb spawn_tile=-1 n_owned=0
BOT 331 sid=333 id=65ikynwk spawn_tile=-1 n_owned=0
BOT 332 sid=334 id=goxpy54y spawn_tile=-1 n_owned=0
BOT 333 sid=335 id=etvrjl78 spawn_tile=-1 n_owned=0
BOT 334 sid=336 id=y58lji80 spawn_tile=-1 n_owned=0
BOT 335 sid=337 id=13dy28ag spawn_tile=187902 n_owned=42
BOT 336 sid=338 id=0dg1h5h5 spawn_tile=168746 n_owned=52
BOT 337 sid=339 id=e9ncqhcw spawn_tile=-1 n_owned=0
BOT 338 sid=340 id=uhxjrdbv spawn_tile=-1 n_owned=0
BOT 339 sid=341 id=gv359a4k spawn_tile=-1 n_owned=0
BOT 340 sid=342 id=p4ehczm2 spawn_tile=-1 n_owned=0
BOT 341 sid=343 id=p2xbynef spawn_tile=36353 n_owned=34
BOT 342 sid=344 id=co561w2j spawn_tile=-1 n_owned=0
BOT 343 sid=345 id=wz0zkd1s spawn_tile=-1 n_owned=0
BOT 344 sid=346 id=m7jnfagf spawn_tile=-1 n_owned=0
BOT 345 sid=347 id=rq439wc6 spawn_tile=-1 n_owned=0
BOT 346 sid=348 id=lkklizjr spawn_tile=-1 n_owned=0
BOT 347 sid=349 id=2uyam605 spawn_tile=-1 n_owned=0
BOT 348 sid=350 id=er3wo1bg spawn_tile=-1 n_owned=0
BOT 349 sid=351 id=ezt35u0l spawn_tile=-1 n_owned=0
BOT 350 sid=352 id=593d2qcb spawn_tile=-1 n_owned=0
BOT 351 sid=353 id=y51cphtm spawn_tile=-1 n_owned=0
BOT 352 sid=354 id=g94go6fd spawn_tile=-1 n_owned=0
BOT 353 sid=355 id=9ksqwgqt spawn_tile=-1 n_owned=0
BOT 354 sid=356 id=ykirk4lg spawn_tile=-1 n_owned=0
BOT 355 sid=357 id=jurxvo26 spawn_tile=-1 n_owned=0
BOT 356 sid=358 id=to8bcohn spawn_tile=-1 n_owned=0
BOT 357 sid=359 id=ensatih4 spawn_tile=-1 n_owned=0
BOT 358 sid=360 id=nbbu08hb spawn_tile=227981 n_owned=52
BOT 359 sid=361 id=rxlhv8ic spawn_tile=-1 n_owned=0
BOT 360 sid=362 id=aiowrq52 spawn_tile=-1 n_owned=0
BOT 361 sid=363 id=bo94our7 spawn_tile=16894 n_owned=42
BOT 362 sid=364 id=jxqkb7y6 spawn_tile=-1 n_owned=0
BOT 363 sid=365 id=ikezntfk spawn_tile=-1 n_owned=0
BOT 364 sid=366 id=j4e63dwu spawn_tile=-1 n_owned=0
BOT 365 sid=367 id=t0b9mavx spawn_tile=-1 n_owned=0
BOT 366 sid=368 id=bu0hz5bz spawn_tile=-1 n_owned=0
BOT 367 sid=369 id=368l6a1p spawn_tile=-1 n_owned=0
BOT 368 sid=370 id=6cr9h8xa spawn_tile=-1 n_owned=0
BOT 369 sid=371 id=8y4zfq0g spawn_tile=-1 n_owned=0
BOT 370 sid=372 id=tz0sezi7 spawn_tile=-1 n_owned=0
BOT 371 sid=373 id=dazr70tn spawn_tile=-1 n_owned=0
BOT 372 sid=374 id=tx1pjsyg spawn_tile=-1 n_owned=0
BOT 373 sid=375 id=ndjtlp8r spawn_tile=-1 n_owned=0
BOT 374 sid=376 id=bsklet6g spawn_tile=-1 n_owned=0
BOT 375 sid=377 id=hsozrzu4 spawn_tile=-1 n_owned=0
BOT 376 sid=378 id=otmybkm3 spawn_tile=-1 n_owned=0
BOT 377 sid=379 id=yfm1nyqy spawn_tile=-1 n_owned=0
BOT 378 sid=380 id=kr6ytu3l spawn_tile=-1 n_owned=0
BOT 379 sid=381 id=3pagyfng spawn_tile=-1 n_owned=0
BOT 380 sid=382 id=w1mobjvk spawn_tile=-1 n_owned=0
BOT 381 sid=383 id=xm7i5x3m spawn_tile=190976 n_owned=26
BOT 382 sid=384 id=8u02tf2g spawn_tile=-1 n_owned=0
BOT 383 sid=385 id=lp6sri88 spawn_tile=-1 n_owned=0
BOT 384 sid=386 id=sb1tap3p spawn_tile=-1 n_owned=0
BOT 385 sid=387 id=mv01333k spawn_tile=-1 n_owned=0
BOT 386 sid=388 id=g9mp2ife spawn_tile=-1 n_owned=0
BOT 387 sid=389 id=jtq0seut spawn_tile=-1 n_owned=0
BOT 388 sid=390 id=525mh9ql spawn_tile=-1 n_owned=0
BOT 389 sid=391 id=fvbpmsvz spawn_tile=-1 n_owned=0
BOT 390 sid=392 id=xwn3ivem spawn_tile=-1 n_owned=0
BOT 391 sid=393 id=fqbyj4jd spawn_tile=-1 n_owned=0
BOT 392 sid=394 id=xfiw8ywg spawn_tile=-1 n_owned=0
BOT 393 sid=395 id=iw3dqxmq spawn_tile=-1 n_owned=0
BOT 394 sid=396 id=yc0ao6et spawn_tile=147297 n_owned=52
BOT 395 sid=397 id=ixj6ihi7 spawn_tile=-1 n_owned=0
BOT 396 sid=398 id=9l5wwvr3 spawn_tile=-1 n_owned=0
BOT 397 sid=399 id=2w6i33lv spawn_tile=-1 n_owned=0
BOT 398 sid=400 id=sba949vb spawn_tile=-1 n_owned=0
BOT 399 sid=401 id=ijcmefns spawn_tile=-1 n_owned=0
BOT 400 sid=402 id=isnsszoo spawn_tile=-1 n_owned=0
BOT 401 sid=403 id=9z76va23 spawn_tile=-1 n_owned=0
BOT 402 sid=404 id=h1wbhdhm spawn_tile=245914 n_owned=52
BOT 403 sid=405 id=tewvulrm spawn_tile=-1 n_owned=0
BOT 404 sid=406 id=wp3bxzsu spawn_tile=-1 n_owned=0
BOT 405 sid=407 id=d0g6avrv spawn_tile=-1 n_owned=0
BOT 406 sid=408 id=hsyivnsn spawn_tile=-1 n_owned=0
BOT 407 sid=409 id=ox9ept1k spawn_tile=-1 n_owned=0
BOT 408 sid=410 id=ny87grni spawn_tile=-1 n_owned=0
BOT 409 sid=411 id=k2th9538 spawn_tile=-1 n_owned=0
BOT 410 sid=412 id=ysltjm94 spawn_tile=-1 n_owned=0
BOT 411 sid=413 id=u5klj2eh spawn_tile=-1 n_owned=0
BOT 412 sid=414 id=k7ka2ci1 spawn_tile=-1 n_owned=0
BOT 413 sid=415 id=qtul4azs spawn_tile=-1 n_owned=0
BOT 414 sid=416 id=ll69i57o spawn_tile=-1 n_owned=0
BOT 415 sid=417 id=9vuokjnw spawn_tile=-1 n_owned=0
BOT 416 sid=418 id=ggb3bab1 spawn_tile=-1 n_owned=0
BOT 417 sid=419 id=drdo3t90 spawn_tile=-1 n_owned=0
BOT 418 sid=420 id=xieaxa2f spawn_tile=-1 n_owned=0
BOT 419 sid=421 id=kqp7ewus spawn_tile=-1 n_owned=0
BOT 420 sid=422 id=3kitma91 spawn_tile=-1 n_owned=0
BOT 421 sid=423 id=m7y3u0aw spawn_tile=-1 n_owned=0
BOT 422 sid=424 id=epuw8vpi spawn_tile=-1 n_owned=0
BOT 423 sid=425 id=nzx54fm6 spawn_tile=-1 n_owned=0
BOT 424 sid=426 id=fsk2kd7w spawn_tile=-1 n_owned=0
BOT 425 sid=427 id=p8jddnkm spawn_tile=-1 n_owned=0
BOT 426 sid=428 id=wvgzie3u spawn_tile=-1 n_owned=0
BOT 427 sid=429 id=mwh2z96c spawn_tile=-1 n_owned=0
BOT 428 sid=430 id=l4ku27pt spawn_tile=-1 n_owned=0
BOT 429 sid=431 id=jpvsmxxx spawn_tile=-1 n_owned=0
BOT 430 sid=432 id=s4xo3abv spawn_tile=-1 n_owned=0
BOT 431 sid=433 id=zte7u069 spawn_tile=-1 n_owned=0
BOT 432 sid=434 id=azlpbpke spawn_tile=-1 n_owned=0
BOT 433 sid=435 id=0pmbiw8o spawn_tile=-1 n_owned=0
BOT 434 sid=436 id=rygf4mvr spawn_tile=-1 n_owned=0
BOT 435 sid=437 id=mg9pgnw7 spawn_tile=-1 n_owned=0
BOT 436 sid=438 id=8olnebf1 spawn_tile=-1 n_owned=0
BOT 437 sid=439 id=rzlsw9x1 spawn_tile=-1 n_owned=0
BOT 438 sid=440 id=o0jhfyxc spawn_tile=-1 n_owned=0
BOT 439 sid=441 id=vki91ouc spawn_tile=-1 n_owned=0
BOT 440 sid=442 id=0onssx3n spawn_tile=-1 n_owned=0
BOT 441 sid=443 id=ymrho9y4 spawn_tile=-1 n_owned=0
BOT 442 sid=444 id=4jjh2h8g spawn_tile=-1 n_owned=0
BOT 443 sid=445 id=af8k17d8 spawn_tile=-1 n_owned=0
BOT 444 sid=446 id=qt2a41r9 spawn_tile=-1 n_owned=0
BOT 445 sid=447 id=dmqr8rk9 spawn_tile=-1 n_owned=0
BOT 446 sid=448 id=gdvex2np spawn_tile=-1 n_owned=0
BOT 447 sid=449 id=z6dhj6lz spawn_tile=-1 n_owned=0
BOT 448 sid=450 id=ztlqrwwc spawn_tile=-1 n_owned=0
BOT 449 sid=451 id=qk845cyd spawn_tile=-1 n_owned=0
BOT 450 sid=452 id=g5ubwqld spawn_tile=-1 n_owned=0
BOT 451 sid=453 id=voc18itg spawn_tile=-1 n_owned=0
BOT 452 sid=454 id=3noal342 spawn_tile=-1 n_owned=0
BOT 453 sid=455 id=r8slsgxy spawn_tile=-1 n_owned=0
BOT 454 sid=456 id=kwh9u6xu spawn_tile=-1 n_owned=0
BOT 455 sid=457 id=8k335xf9 spawn_tile=-1 n_owned=0
BOT 456 sid=458 id=r8oeocye spawn_tile=-1 n_owned=0
BOT 457 sid=459 id=aux9eznz spawn_tile=-1 n_owned=0
BOT 458 sid=460 id=tl8i4sqm spawn_tile=-1 n_owned=0
BOT 459 sid=461 id=5tvnmw0x spawn_tile=-1 n_owned=0
BOT 460 sid=462 id=iaxyjwg2 spawn_tile=-1 n_owned=0
BOT 461 sid=463 id=vsouyzqb spawn_tile=-1 n_owned=0
BOT 462 sid=464 id=qo2yiqyt spawn_tile=-1 n_owned=0
BOT 463 sid=465 id=4b0bsp77 spawn_tile=-1 n_owned=0
BOT 464 sid=466 id=zt5za47g spawn_tile=-1 n_owned=0
BOT 465 sid=467 id=ialnkrtf spawn_tile=-1 n_owned=0
BOT 466 sid=468 id=euhp0q2h spawn_tile=-1 n_owned=0
BOT 467 sid=469 id=hxtuit3a spawn_tile=-1 n_owned=0
BOT 468 sid=470 id=cfqynmub spawn_tile=-1 n_owned=0
BOT 469 sid=471 id=kp4qpq36 spawn_tile=-1 n_owned=0
BOT 470 sid=472 id=m4sv56ts spawn_tile=-1 n_owned=0
BOT 471 sid=473 id=90lwnghk spawn_tile=-1 n_owned=0
BOT 472 sid=474 id=6s4qrb66 spawn_tile=-1 n_owned=0
BOT 473 sid=475 id=zm2durya spawn_tile=-1 n_owned=0
BOT 474 sid=476 id=r78jt2dp spawn_tile=-1 n_owned=0
BOT 475 sid=477 id=2l6px65c spawn_tile=-1 n_owned=0
BOT 476 sid=478 id=8m9tfbvi spawn_tile=-1 n_owned=0
BOT 477 sid=479 id=9mt34ypn spawn_tile=-1 n_owned=0
BOT 478 sid=480 id=7q708nxs spawn_tile=-1 n_owned=0
BOT 479 sid=481 id=vaum2ag5 spawn_tile=-1 n_owned=0
BOT 480 sid=482 id=lhw012op spawn_tile=-1 n_owned=0
BOT 481 sid=483 id=ov7icohk spawn_tile=-1 n_owned=0
BOT 482 sid=484 id=wdgpft73 spawn_tile=-1 n_owned=0
BOT 483 sid=485 id=77xjevxo spawn_tile=-1 n_owned=0
BOT 484 sid=486 id=oqm2d2ls spawn_tile=-1 n_owned=0
BOT 485 sid=487 id=s4bnz7gf spawn_tile=-1 n_owned=0
BOT 486 sid=488 id=qareow7n spawn_tile=-1 n_owned=0
BOT 487 sid=489 id=0qjiaqhk spawn_tile=-1 n_owned=0
SELFCHECK engine owned_tiles-vs-plane diff 0 (nonzero => the engine's own two representations disagree; PLAYER counts are then not a plane count)
TROOPS boundary 1:
TICK boundary 1 engine_tick 4: dev_hash 0x0544019e73d55172 engine_hash 0x0544019e73d55172 match=yes | claims 0 | dev_claims_total 0 | live_attacks 0 | engine_attacks 0
TROOPS boundary 2: [40/0 eng 0x40a5dab59385593a device: not created yet (deferred to the next transition)] [142/0 eng 0x40b2d4de037e6038 device: not created yet (deferred to the next transition)] [165/0 eng 0x40b5fe45b42fdb43 device: not created yet (deferred to the next transition)] [166/0 eng 0x40b5fe45b42fdb43 device: not created yet (deferred to the next transition)] [196/0 eng 0x40b4cf93682143d2 device: not created yet (deferred to the next transition)]
TICK boundary 2 engine_tick 5: dev_hash 0x0544019e73d55172 engine_hash 0x0544019e73d55172 match=yes | claims 0 | dev_claims_total 0 | live_attacks 0 | engine_attacks 5
INIT_ATTACK at boundary 3 (engine tick 5) slot 0: owner=40 target=0 troops_bits=0x40a5dab59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 1: owner=142 target=0 troops_bits=0x40b2d4de037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 2: owner=165 target=0 troops_bits=0x40b5fe45b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 3: owner=166 target=0 troops_bits=0x40b5fe45b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 4: owner=196 target=0 troops_bits=0x40b4cf93682143d2 heap_len=20 border_len=16 heap_peak=20 (device-computed)
TROOPS boundary 3: [40/0 eng 0x40a57ab59385593a dev 0x40a57ab59385593a ok] [142/0 eng 0x40b28cde037e6038 dev 0x40b28cde037e6038 ok] [165/0 eng 0x40b5aa45b42fdb43 dev 0x40b5aa45b42fdb43 ok] [166/0 eng 0x40b5aa45b42fdb43 dev 0x40b5aa45b42fdb43 ok] [196/0 eng 0x40b49393682143d2 dev 0x40b49393682143d2 ok] [77/0 eng 0x40a3554de2d3de2e device: not created yet (deferred to the next transition)] [101/0 eng 0x40a67eb59385593a device: not created yet (deferred to the next transition)] [215/0 eng 0x40a9a81d4436d444 device: not created yet (deferred to the next transition)]
TICK boundary 3 engine_tick 6: dev_hash 0x14354e7a1f86c8c5 engine_hash 0x14354e7a1f86c8c5 match=yes | claims 29 | dev_claims_total 29 | live_attacks 5 | engine_attacks 8
INIT_ATTACK at boundary 4 (engine tick 6) slot 5: owner=77 target=0 troops_bits=0x40a3554de2d3de2e heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 6: owner=101 target=0 troops_bits=0x40a67eb59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 7: owner=215 target=0 troops_bits=0x40a9a81d4436d444 heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 4: [40/0 eng 0x40a51ab59385593a dev 0x40a51ab59385593a ok] [142/0 eng 0x40b244de037e6038 dev 0x40b244de037e6038 ok] [165/0 eng 0x40b55645b42fdb43 dev 0x40b55645b42fdb43 ok] [166/0 eng 0x40b55645b42fdb43 dev 0x40b55645b42fdb43 ok] [196/0 eng 0x40b45793682143d2 dev 0x40b45793682143d2 ok] [77/0 eng 0x40a30d4de2d3de2e dev 0x40a30d4de2d3de2e ok] [101/0 eng 0x40a61eb59385593a dev 0x40a61eb59385593a ok] [215/0 eng 0x40a9481d4436d444 dev 0x40a9481d4436d444 ok] [36/0 eng 0x40b836f98c8898c8 device: not created yet (deferred to the next transition)] [96/0 eng 0x40a722b59385593a device: not created yet (deferred to the next transition)] [149/0 eng 0x40b378de037e6038 device: not created yet (deferred to the next transition)] [220/0 eng 0x40b6a245b42fdb43 device: not created yet (deferred to the next transition)] [239/0 eng 0x40ac6628d0a3720e device: not created yet (deferred to the next transition)]
TICK boundary 4 engine_tick 7: dev_hash 0x145537e93bac0cab engine_hash 0x145537e93bac0cab match=yes | claims 40 | dev_claims_total 69 | live_attacks 8 | engine_attacks 13
INIT_ATTACK at boundary 5 (engine tick 7) slot 8: owner=36 target=0 troops_bits=0x40b836f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 9: owner=96 target=0 troops_bits=0x40a722b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 10: owner=149 target=0 troops_bits=0x40b378de037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 11: owner=220 target=0 troops_bits=0x40b6a245b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 12: owner=239 target=0 troops_bits=0x40ac6628d0a3720e heap_len=15 border_len=11 heap_peak=15 (device-computed)
TROOPS boundary 5: [40/0 eng 0x40a4bab59385593a dev 0x40a4bab59385593a ok] [142/0 eng 0x40b1fcde037e6038 dev 0x40b1fcde037e6038 ok] [165/0 eng 0x40b50245b42fdb43 dev 0x40b50245b42fdb43 ok] [166/0 eng 0x40b50245b42fdb43 dev 0x40b50245b42fdb43 ok] [196/0 eng 0x40b41b93682143d2 dev 0x40b41b93682143d2 ok] [77/0 eng 0x40a2c54de2d3de2e dev 0x40a2c54de2d3de2e ok] [101/0 eng 0x40a5beb59385593a dev 0x40a5beb59385593a ok] [215/0 eng 0x40a8e81d4436d444 dev 0x40a8e81d4436d444 ok] [36/0 eng 0x40b7e2f98c8898c8 dev 0x40b7e2f98c8898c8 ok] [96/0 eng 0x40a6c2b59385593a dev 0x40a6c2b59385593a ok] [149/0 eng 0x40b330de037e6038 dev 0x40b330de037e6038 ok] [220/0 eng 0x40b64e45b42fdb43 dev 0x40b64e45b42fdb43 ok] [239/0 eng 0x40ac2628d0a3720e dev 0x40ac2628d0a3720e ok] [9/0 eng 0x40b55f91dbd71dbe device: not created yet (deferred to the next transition)] [39/0 eng 0x40b79fef1652ff41 device: not created yet (deferred to the next transition)] [112/0 eng 0x40aaf01d4436d444 device: not created yet (deferred to the next transition)] [140/0 eng 0x40b0a17652cce52d device: not created yet (deferred to the next transition)] [159/0 eng 0x40b55f91dbd71dbe device: not created yet (deferred to the next transition)] [267/0 eng 0x40ae1984f4e84f50 device: not created yet (deferred to the next transition)]
TICK boundary 5 engine_tick 8: dev_hash 0x8ecd470bc8a84896 engine_hash 0x8ecd470bc8a84896 match=yes | claims 67 | dev_claims_total 136 | live_attacks 13 | engine_attacks 19
INIT_ATTACK at boundary 6 (engine tick 8) slot 13: owner=9 target=0 troops_bits=0x40b55f91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 14: owner=39 target=0 troops_bits=0x40b79fef1652ff41 heap_len=18 border_len=14 heap_peak=18 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 15: owner=112 target=0 troops_bits=0x40aaf01d4436d444 heap_len=28 border_len=21 heap_peak=28 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 16: owner=140 target=0 troops_bits=0x40b0a17652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 17: owner=159 target=0 troops_bits=0x40b55f91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 18: owner=267 target=0 troops_bits=0x40ae1984f4e84f50 heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 6: [40/0 eng 0x40a45ab59385593a dev 0x40a45ab59385593a ok] [142/0 eng 0x40b1b4de037e6038 dev 0x40b1b4de037e6038 ok] [165/0 eng 0x40b4ae45b42fdb43 dev 0x40b4ae45b42fdb43 ok] [166/0 eng 0x40b4ae45b42fdb43 dev 0x40b4ae45b42fdb43 ok] [196/0 eng 0x40b3df93682143d2 dev 0x40b3df93682143d2 ok] [77/0 eng 0x40a27d4de2d3de2e dev 0x40a27d4de2d3de2e ok] [101/0 eng 0x40a55eb59385593a dev 0x40a55eb59385593a ok] [215/0 eng 0x40a8701d4436d444 dev 0x40a8701d4436d444 ok] [36/0 eng 0x40b782f98c8898c8 dev 0x40b782f98c8898c8 ok] [96/0 eng 0x40a662b59385593a dev 0x40a662b59385593a ok] [149/0 eng 0x40b2e8de037e6038 dev 0x40b2e8de037e6038 ok] [220/0 eng 0x40b5fa45b42fdb43 dev 0x40b5fa45b42fdb43 ok] [239/0 eng 0x40abe628d0a3720e dev 0x40abe628d0a3720e ok] [9/0 eng 0x40b50b91dbd71dbe dev 0x40b50b91dbd71dbe ok] [39/0 eng 0x40b76fef1652ff41 dev 0x40b76fef1652ff41 ok] [112/0 eng 0x40aa981d4436d444 dev 0x40aa981d4436d444 ok] [140/0 eng 0x40b0657652cce52d dev 0x40b0657652cce52d ok] [159/0 eng 0x40b50f91dbd71dbe dev 0x40b50f91dbd71dbe ok] [267/0 eng 0x40ada184f4e84f50 dev 0x40ada184f4e84f50 ok] [66/0 eng 0x40aebf84f4e84f50 device: not created yet (deferred to the next transition)] [78/0 eng 0x40b8dbf98c8898c8 device: not created yet (deferred to the next transition)] [90/0 eng 0x40aebf84f4e84f50 device: not created yet (deferred to the next transition)] [194/0 eng 0x40b74745b42fdb43 device: not created yet (deferred to the next transition)] [256/0 eng 0x40a999ba3863cb76 device: not created yet (deferred to the next transition)] [285/0 eng 0x40a86cb59385593a device: not created yet (deferred to the next transition)] [309/0 eng 0x40b2892a2b25a2b2 device: not created yet (deferred to the next transition)]
TICK boundary 6 engine_tick 9: dev_hash 0xf74dbc7de1510a99 engine_hash 0xf74dbc7de1510a99 match=yes | claims 104 | dev_claims_total 240 | live_attacks 19 | engine_attacks 26
INIT_ATTACK at boundary 7 (engine tick 9) slot 19: owner=66 target=0 troops_bits=0x40aebf84f4e84f50 heap_len=25 border_len=19 heap_peak=25 (device-computed)
INIT_ATTACK at boundary 7 (engine tick 9) slot 20: owner=78 target=0 troops_bits=0x40b8dbf98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 7 (engine tick 9) slot 21: owner=90 target=0 troops_bits=0x40aebf84f4e84f50 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 7 (engine tick 9) slot 22: owner=194 target=0 troops_bits=0x40b74745b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 7 (engine tick 9) slot 23: owner=256 target=0 troops_bits=0x40a999ba3863cb76 heap_len=20 border_len=16 heap_peak=20 (device-computed)
INIT_ATTACK at boundary 7 (engine tick 9) slot 24: owner=285 target=0 troops_bits=0x40a86cb59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 7 (engine tick 9) slot 25: owner=309 target=0 troops_bits=0x40b2892a2b25a2b2 heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 7: [40/0 eng 0x40a3fab59385593a dev 0x40a3fab59385593a ok] [142/0 eng 0x40b16cde037e6038 dev 0x40b16cde037e6038 ok] [165/0 eng 0x40b44e45b42fdb43 dev 0x40b44e45b42fdb43 ok] [166/0 eng 0x40b44e45b42fdb43 dev 0x40b44e45b42fdb43 ok] [196/0 eng 0x40b3a393682143d2 dev 0x40b3a393682143d2 ok] [77/0 eng 0x40a2354de2d3de2e dev 0x40a2354de2d3de2e ok] [101/0 eng 0x40a4feb59385593a dev 0x40a4feb59385593a ok] [215/0 eng 0x40a8101d4436d444 dev 0x40a8101d4436d444 ok] [36/0 eng 0x40b722f98c8898c8 dev 0x40b722f98c8898c8 ok] [96/0 eng 0x40a602b59385593a dev 0x40a602b59385593a ok] [149/0 eng 0x40b2a0de037e6038 dev 0x40b2a0de037e6038 ok] [220/0 eng 0x40b5a645b42fdb43 dev 0x40b5a645b42fdb43 ok] [239/0 eng 0x40aba628d0a3720e dev 0x40aba628d0a3720e ok] [9/0 eng 0x40b4b791dbd71dbe dev 0x40b4b791dbd71dbe ok] [39/0 eng 0x40b733ef1652ff41 dev 0x40b733ef1652ff41 ok] [112/0 eng 0x40aa481d4436d444 dev 0x40aa481d4436d444 ok] [140/0 eng 0x40b0297652cce52d dev 0x40b0297652cce52d ok] [159/0 eng 0x40b4b791dbd71dbe dev 0x40b4b791dbd71dbe ok] [267/0 eng 0x40ad2984f4e84f50 dev 0x40ad2984f4e84f50 ok] [66/0 eng 0x40ae5f84f4e84f50 dev 0x40ae5f84f4e84f50 ok] [78/0 eng 0x40b87bf98c8898c8 dev 0x40b87bf98c8898c8 ok] [90/0 eng 0x40ae4784f4e84f50 dev 0x40ae4784f4e84f50 ok] [194/0 eng 0x40b6ef45b42fdb43 dev 0x40b6ef45b42fdb43 ok] [256/0 eng 0x40a951ba3863cb76 dev 0x40a951ba3863cb76 ok] [285/0 eng 0x40a80cb59385593a dev 0x40a80cb59385593a ok] [309/0 eng 0x40b2412a2b25a2b2 dev 0x40b2412a2b25a2b2 ok] [29/0 eng 0x40b92ef98c8898c8 device: not created yet (deferred to the next transition)] [62/0 eng 0x40b92ef98c8898c8 device: not created yet (deferred to the next transition)] [118/0 eng 0x40a912b59385593a device: not created yet (deferred to the next transition)] [176/0 eng 0x40b1477652cce52d device: not created yet (deferred to the next transition)] [186/0 eng 0x40b2dc2a2b25a2b2 device: not created yet (deferred to the next transition)] [205/0 eng 0x40a912b59385593a device: not created yet (deferred to the next transition)]
TICK boundary 7 engine_tick 10: dev_hash 0x2b4f41e10aeb72bf engine_hash 0x2b4f41e10aeb72bf match=yes | claims 153 | dev_claims_total 393 | live_attacks 26 | engine_attacks 32
INIT_ATTACK at boundary 8 (engine tick 10) slot 26: owner=29 target=0 troops_bits=0x40b92ef98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 8 (engine tick 10) slot 27: owner=62 target=0 troops_bits=0x40b92ef98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 8 (engine tick 10) slot 28: owner=118 target=0 troops_bits=0x40a912b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 8 (engine tick 10) slot 29: owner=176 target=0 troops_bits=0x40b1477652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 8 (engine tick 10) slot 30: owner=186 target=0 troops_bits=0x40b2dc2a2b25a2b2 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 8 (engine tick 10) slot 31: owner=205 target=0 troops_bits=0x40a912b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
